#      BLOCK:      ACTUAL_T:            T_AVE:             ERROR:
       539         1.198858007         1.172246825      0.001959598466
       540         1.191142896         1.172281817       0.00195628199
       541         1.197275826         1.172328017      0.001953211392
       542         1.204860391          1.17238804      0.001950529723
       543         1.202638061         1.172443749      0.001947732978
       544         1.146423501         1.172395918      0.001944739806
       545           1.1959655         1.172439165      0.001941652277
       546         1.212811962         1.172513107      0.001939503588
       547          1.19808174         1.172559851       0.00193652107
       548          1.18855101         1.172589032       0.00193320712
       549         1.189400849         1.172619654      0.001929928316
       550         1.196121653         1.172662385      0.001926892354
       551         1.195892822         1.172704546      0.001923856454
       552         1.185457918          1.17272765      0.001920509931
       553          1.20132333          1.17277936      0.001917733063
       554         1.217353043         1.172859818      0.001915958502
       555           1.2070632         1.172921445       0.00191349721
       556         1.220643145         1.173007276      0.001911979671
       557         1.225972881         1.173102367      0.001910910205
       558         1.193913744         1.173139663      0.001907849568
       559         1.223534717         1.173229815      0.001906565402
       560         1.223894075         1.173320287      0.001905306185
       561         1.215021582         1.173394621        0.0019033594
       562         1.238157986         1.173509858      0.001903457916
       563         1.208424171         1.173571873       0.00190108695
       564         1.206397828         1.173630075      0.001898606951
       565         1.216009884         1.173705084      0.001896727692
       566          1.22369929         1.173793413       0.00189543217
       567         1.194855584         1.173830559      0.001892453221
       568         1.198274681         1.173873595      0.001889610699
       569         1.208903661         1.173935159      0.001887292393
       570         1.201834131         1.173984105      0.001884615931
       571         1.209335942         1.174046017      0.001882332052
       572         1.200088742         1.174091546      0.001879591804
       573         1.198080817         1.174133412      0.001876777744
       574         1.207177881         1.174190981      0.001874390828
       575         1.215572813         1.174262949      0.001872512144
       576         1.208552934          1.17432248      0.001870207329
       577         1.192384952         1.174353784      0.001867228039
       578         1.222944439         1.174437851      0.001865889023
       579         1.213220885         1.174504834      0.001863868323
       580         1.213473645         1.174572022      0.001861865332
       581         1.208176849         1.174629861      0.001859558934
       582         1.194338137         1.174663724      0.001856672116
       583         1.205231488         1.174716156      0.001854227612
       584         1.209301444         1.174775378      0.001851998046
       585         1.212539758         1.174839932      0.001849956973
       586         1.199389472         1.174881826       0.00184727434
       587          1.19514069         1.174916338      0.001844449735
       588         1.202700624          1.17496359      0.001841918083
       589         1.203383745         1.175011842      0.001839422787
       590         1.207663156         1.175067183      0.001837137435
       591         1.206254301         1.175119953      0.001834786641
       592         1.213316587         1.175184474      0.001832821453
       593         1.204485636         1.175233886      0.001830396626
       594         1.197750743         1.175271793      0.001827707633
       595         1.204312585         1.175320601      0.001825287437
       596         1.202347759         1.175365949      0.001822788096
       597         1.184011021          1.17538043       0.00181979237
       598         1.200508624          1.17542245      0.001817234315
       599         1.189043392          1.17544519      0.001814342802
       600         1.151068316         1.175404562      0.001811773728
       601         1.168656505         1.175393334       0.00180879392
       602         1.187245628         1.175413022      0.001805896426
       603         1.171629996         1.175406748       0.00180291247
       604         1.149099049         1.175363192      0.001800453562
       605         1.177649256         1.175366971      0.001797481571
       606         1.138029063         1.175305357       0.00179557111
       607         1.164193234         1.175287051      0.001792706322
       608         1.154618885         1.175253057      0.001790080061
       609         1.167603711         1.175240496      0.001787184751
       610         1.136030607         1.175176218      0.001785410498
       611         1.139353998         1.175117589      0.001783450745
       612         1.149795773         1.175076213      0.001781016495
       613         1.176153705         1.175077971      0.001778111952
       614         1.182945649         1.175090785      0.001775262174
       615         1.171862614         1.175085536      0.001772383329
       616         1.174150525         1.175084018      0.001769506734
       617         1.193022632         1.175113092      0.001766877647
       618         1.191107429         1.175138973       0.00176420816
       619         1.186332904         1.175157057      0.001761450747
       620         1.204945649         1.175205103      0.001759264839
       621         1.192063318          1.17523225      0.001756641321
       622         1.177802486         1.175236382      0.001753821999
       623         1.187549832         1.175256147      0.001751118242
       624         1.188163241         1.175276831      0.001748434122
