#      BLOCK:      ACTUAL_TE:           TE_AVE:             ERROR:
     12636               -0.76       -0.7609559987     0.0008083821936
     12637               -0.68       -0.7609495925     0.0008083436079
     12638               -0.84       -0.7609558474     0.0008083038468
     12639               -0.84       -0.7609621014     0.0008082640874
     12640               -0.76       -0.7609620253      0.000808200146
     12641               -0.68       -0.7609556206     0.0008081615884
     12642                -0.6       -0.7609428888     0.0008081979443
     12643               -0.68       -0.7609364866      0.000808159377
     12644                -0.6       -0.7609237583     0.0008081956879
     12645               -0.68       -0.7609173586      0.000808157111
     12646               -0.68         -0.76091096     0.0008081185354
     12647               -0.68       -0.7609045623     0.0008080799611
     12648               -0.68       -0.7608981657     0.0008080413881
     12649               -0.76       -0.7608980947     0.0008079775094
     12650               -0.52       -0.7608790514     0.0008081380238
     12651               -0.52       -0.7608600111     0.0008082984151
     12652               -0.68         -0.76085362     0.0008082597944
     12653               -0.68       -0.7608472299     0.0008082211749
     12654                -0.6       -0.7608345187     0.0008082572545
     12655               -0.68       -0.7608281312     0.0008082186255
     12656               -0.68       -0.7608217446     0.0008081799979
     12657                -0.6       -0.7608090385     0.0008082160219
     12658               -0.68       -0.7608026544     0.0008081773848
     12659               -0.76        -0.760802591     0.0008081135451
     12660               -0.84       -0.7608088468     0.0008080739259
     12661               -0.84       -0.7608151015     0.0008080343084
     12662                -0.6       -0.7608024009     0.0008080703001
     12663                -0.6       -0.7607897023     0.0008081062579
     12664               -0.68       -0.7607833228     0.0008080676272
     12665                -0.6       -0.7607706277     0.0008081035405
     12666               -0.68       -0.7607642508     0.0008080649003
     12667               -0.76       -0.7607641904     0.0008080011096
     12668               -0.76       -0.7607641301      0.000807937329
     12669               -0.76       -0.7607640698     0.0008078735585
     12670               -0.92       -0.7607766377     0.0008079075486
     12671               -0.84       -0.7607828901      0.000807867981
     12672               -0.84       -0.7607891414     0.0008078284152
     12673               -0.84       -0.7607953918     0.0008077888511
     12674               -0.84       -0.7608016412     0.0008077492886
     12675               -0.84       -0.7608078895     0.0008077097279
     12676               -0.76       -0.7608078258     0.0008076460108
     12677               -0.76       -0.7608077621     0.0008075823038
     12678               -0.84       -0.7608140085     0.0008075427611
     12679               -0.84        -0.760820254     0.0008075032202
     12680               -0.84       -0.7608264984      0.000807463681
     12681               -0.84       -0.7608327419     0.0008074241434
     12682               -0.92       -0.7608452925     0.0008074580145
     12683               -0.92       -0.7608578412     0.0008074918531
     12684               -0.84       -0.7608640807     0.0008074522971
     12685               -0.92       -0.7608766259     0.0008074860931
     12686               -0.92       -0.7608891692     0.0008075198567
     12687               -0.68       -0.7608827934     0.0008074813767
     12688               -0.76       -0.7608827238     0.0008074177384
     12689               -0.76       -0.7608826543       0.00080735411
     12690               -0.92       -0.7608951931     0.0008073878512
     12691               -0.84       -0.7609014262     0.0008073482923
     12692               -0.84       -0.7609076584     0.0008073087351
     12693               -0.84       -0.7609138895     0.0008072691796
     12694               -0.84       -0.7609201197     0.0008072296258
     12695               -0.68       -0.7609137456     0.0008071912054
     12696               -0.84       -0.7609199748     0.0008071516626
     12697               -0.84        -0.760926203     0.0008071121216
     12698               -0.92       -0.7609387305     0.0008071457752
     12699               -0.84       -0.7609449563     0.0008071062258
     12700               -0.92       -0.7609574803     0.0008071398371
     12701               -0.92       -0.7609700024      0.000807173416
     12702               -0.76        -0.760969926     0.0008071098727
     12703               -0.76       -0.7609698496     0.0008070463394
     12704               -0.68       -0.7609634761     0.0008070079794
     12705               -0.52         -0.76094451     0.0008071672964
     12706               -0.76       -0.7609444357     0.0008071037734
     12707               -0.76       -0.7609443614     0.0008070402603
     12708               -0.76       -0.7609442871     0.0008069767573
     12709               -0.76       -0.7609442128     0.0008069132642
     12710                -0.6         -0.76093155     0.0008069491296
     12711                -0.6       -0.7609188892     0.0008069849615
     12712               -0.76       -0.7609188169     0.0008069214826
     12713                -0.6        -0.760906159     0.0008069572831
     12714                -0.6       -0.7608935032     0.0008069930501
     12715                -0.6       -0.7608808494     0.0008070287837
     12716               -0.68       -0.7608744888     0.0008069903829
     12717               -0.68       -0.7608681293     0.0008069519834
     12718               -0.76        -0.760868061     0.0008068885367
     12719               -0.76       -0.7608679928        0.0008068251
     12720               -0.68       -0.7608616352     0.0008067867177
     12721               -0.68       -0.7608552787     0.0008067483368
     12722               -0.68       -0.7608489231     0.0008067099572
     12723               -0.68       -0.7608425686      0.000806671579
     12724               -0.68        -0.760836215      0.000806633202
     12725               -0.76       -0.7608361493     0.0008065698151
     12726               -0.76       -0.7608360836     0.0008065064381
     12727               -0.84       -0.7608423038     0.0008064670544
     12728               -0.92       -0.7608548083     0.0008065006303
     12729               -0.84        -0.760861026     0.0008064612383
     12730               -0.92       -0.7608735271     0.0008064947721
     12731               -0.92       -0.7608860262     0.0008065282738
     12732               -0.92       -0.7608985234     0.0008065617434
     12733               -0.76       -0.7608984528     0.0008064984023
     12734               -0.84       -0.7609046647     0.0008064589902
     12735               -0.76       -0.7609045936     0.0008063956671
     12736               -0.84        -0.760910804     0.0008063562648
     12737               -0.84       -0.7609170134     0.0008063168643
     12738               -0.84       -0.7609232219     0.0008062774655
     12739               -0.84       -0.7609294293     0.0008062380684
     12740               -0.84       -0.7609356358      0.000806198673
     12741               -0.84       -0.7609418413     0.0008061592794
     12742               -0.84       -0.7609480458     0.0008061198875
     12743               -0.84       -0.7609542494     0.0008060804973
     12744               -0.68        -0.760947897      0.000806042275
     12745               -0.84       -0.7609540996     0.0008060028958
     12746               -0.84       -0.7609603013     0.0008059635182
     12747               -0.84       -0.7609665019     0.0008059241424
     12748               -0.84       -0.7609727016     0.0008058847683
     12749               -0.84       -0.7609789003      0.000805845396
     12750               -0.84        -0.760985098     0.0008058060254
     12751               -0.76       -0.7609850208     0.0008057428335
     12752               -0.76       -0.7609849435     0.0008056796516
     12753               -0.76       -0.7609848663     0.0008056164796
     12754               -0.84       -0.7609910616      0.000805577135
     12755               -0.84        -0.760997256     0.0008055377921
     12756               -0.68       -0.7609909062     0.0008054996683
     12757                -0.6       -0.7609782864     0.0008055353781
     12758               -0.68       -0.7609719392     0.0008054972448
     12759               -0.84       -0.7609781331     0.0008054579269
     12760               -0.84        -0.760984326     0.0008054186108
     12761               -0.84        -0.760990518     0.0008053792963
     12762               -0.84        -0.760996709     0.0008053399836
     12763               -0.84        -0.761002899     0.0008053006727
     12764               -0.84       -0.7610090881     0.0008052613634
     12765               -0.84       -0.7610152761     0.0008052220559
     12766               -0.84       -0.7610214633     0.0008051827501
     12767               -0.84       -0.7610276494     0.0008051434461
     12768               -0.76       -0.7610275689     0.0008050803906
     12769                -0.6       -0.7610149581     0.0008051161033
     12770               -0.68       -0.7610086139     0.0008050780508
     12771               -0.68       -0.7610022708     0.0008050399996
     12772               -0.76       -0.7610021923     0.0008049769718
     12773               -0.84        -0.761008377     0.0008049377089
     12774               -0.84       -0.7610145608     0.0008048984476
     12775               -0.84       -0.7610207436     0.0008048591881
     12776               -0.84       -0.7610269255     0.0008048199303
     12777               -0.84       -0.7610331064     0.0008047806743
     12778               -0.76       -0.7610330255     0.0008047176966
     12779               -0.76       -0.7610329447     0.0008046547288
     12780               -0.84       -0.7610391236     0.0008046154905
     12781               -0.76       -0.7610390423     0.0008045525406
     12782               -0.76        -0.761038961     0.0008044896005
     12783               -0.84       -0.7610451381     0.0008044503801
     12784               -0.84       -0.7610513141     0.0008044111614
     12785               -0.84       -0.7610574892     0.0008043719444
     12786               -0.84       -0.7610636634     0.0008043327292
     12787               -0.84       -0.7610698366     0.0008042935157
     12788               -0.84       -0.7610760088     0.0008042543039
     12789               -0.68       -0.7610696692     0.0008042164026
     12790               -0.76       -0.7610695856     0.0008041535285
     12791               -0.84       -0.7610757564     0.0008041143356
     12792                -0.6       -0.7610631645     0.0008041500594
     12793               -0.68        -0.761056828     0.0008041121656
     12794               -0.68       -0.7610504924     0.0008040742731
     12795               -0.76       -0.7610504103     0.0008040114345
     12796               -0.84       -0.7610565802     0.0008039722744
     12797               -0.84       -0.7610627491     0.0008039331161
     12798               -0.76        -0.761062666     0.0008038703033
     12799               -0.92        -0.761075084     0.0008039034047
     12800               -0.92          -0.7610875     0.0008039364745
     12801               -0.76        -0.761087415     0.0008038736763
     12802               -0.92       -0.7610998282      0.000803906717
     12803               -0.92       -0.7611122393     0.0008039397261
     12804               -0.76       -0.7611121525     0.0008038769426
     12805               -0.68        -0.761105818     0.0008038391209
     12806               -0.76       -0.7611057317      0.000803776355
     12807               -0.84       -0.7611118919     0.0008037372004
     12808               -0.76       -0.7611118051     0.0008036744524
     12809               -0.76       -0.7611117183     0.0008036117141
     12810               -0.76       -0.7611116315     0.0008035489856
     12811               -0.76       -0.7611115448      0.000803486267
     12812               -0.76        -0.761111458     0.0008034235581
     12813               -0.76       -0.7611113713      0.000803360859
     12814               -0.76       -0.7611112845     0.0008032981697
     12815               -0.68       -0.7611049551     0.0008032604206
     12816               -0.68       -0.7610986267     0.0008032226728
     12817               -0.84       -0.7611047827      0.000803183594
     12818               -0.84       -0.7611109377      0.000803144517
     12819               -0.92       -0.7611233326     0.0008031775022
     12820               -0.76       -0.7611232449     0.0008031148567
     12821                -0.6       -0.7611106778     0.0008031505353
     12822               -0.76       -0.7611105912     0.0008030879015
     12823               -0.76       -0.7611105046     0.0008030252774
     12824               -0.68       -0.7611041797     0.0008029875666
     12825               -0.52       -0.7610853801     0.0008031449929
     12826               -0.44       -0.7610603462     0.0008034724324
     12827                -0.6       -0.7610477898     0.0008035079001
     12828               -0.76       -0.7610477081     0.0008034452672
     12829               -0.76       -0.7610476265     0.0008033826441
     12830               -0.76       -0.7610475448     0.0008033200308
     12831               -0.84       -0.7610536981      0.000803280989
     12832               -0.68       -0.7610473815     0.0008032432235
     12833               -0.52       -0.7610285981     0.0008034002212
     12834               -0.76        -0.761028518     0.0008033376258
     12835               -0.76       -0.7610284379     0.0008032750402
     12836               -0.76       -0.7610283577     0.0008032124644
     12837               -0.76       -0.7610282776     0.0008031498983
     12838               -0.68        -0.761021966     0.0008031121375
     12839                -0.6       -0.7610094244     0.0008031475058
     12840               -0.68       -0.7610031153     0.0008031097358
     12841               -0.68       -0.7609968071     0.0008030719671
     12842               -0.84        -0.761002959     0.0008030329955
     12843               -0.84         -0.76100911     0.0008029940255
     12844               -0.68       -0.7610028029      0.000802956276
     12845               -0.76       -0.7610027248     0.0008028937686
     12846               -0.84       -0.7610088744     0.0008028548174
     12847               -0.84        -0.761015023     0.0008028158678
     12848               -0.76        -0.761014944      0.000802753386
     12849               -0.76        -0.761014865     0.0008026909139
     12850               -0.76        -0.761014786     0.0008026284516
     12851               -0.68       -0.7610084818     0.0008025907524
     12852               -0.68       -0.7610021786     0.0008025530545
     12853               -0.52        -0.760983428     0.0008027096266
     12854               -0.84       -0.7609895752     0.0008026707161
     12855               -0.84       -0.7609957215     0.0008026318073
     12856               -0.76       -0.7609956441     0.0008025693786
     12857               -0.84       -0.7610017889     0.0008025304794
     12858               -0.84       -0.7610079328      0.000802491582
     12859               -0.76       -0.7610078544     0.0008024291788
     12860               -0.76        -0.761007776     0.0008023667853
     12861               -0.84        -0.761013918     0.0008023279054
     12862               -0.76       -0.7610138392     0.0008022655296
     12863               -0.84       -0.7610199798     0.0008022266593
     12864               -0.76       -0.7610199005     0.0008021643011
     12865               -0.68       -0.7610136028     0.0008021266695
     12866               -0.68       -0.7610073061     0.0008020890392
     12867               -0.76       -0.7610072278     0.0008020267061
     12868               -0.76       -0.7610071495     0.0008019643827
     12869               -0.68       -0.7610008548      0.000801926769
     12870               -0.84        -0.761006993     0.0008018879511
     12871               -0.68       -0.7610006992     0.0008018503476
     12872                -0.6       -0.7609881914     0.0008018856004
     12873                -0.6       -0.7609756855     0.0008019208207
     12874               -0.68       -0.7609693957     0.0008018831977
     12875               -0.76       -0.7609693204      0.000801820919
     12876               -0.68        -0.760963032     0.0008017833049
     12877               -0.84       -0.7609691698     0.0008017445331
     12878               -0.84       -0.7609753067      0.000801705763
     12879               -0.76        -0.760975231     0.0008016435175
     12880               -0.76       -0.7609751553     0.0008015812817
     12881               -0.76       -0.7609750796     0.0008015190555
     12882               -0.84       -0.7609812141     0.0008014803107
     12883               -0.68       -0.7609749282     0.0008014427478
     12884               -0.76       -0.7609748525     0.0008013805469
     12885               -0.76       -0.7609747769     0.0008013183556
     12886               -0.68       -0.7609684929     0.0008012808093
     12887               -0.68         -0.76096221     0.0008012432643
     12888               -0.76       -0.7609621353     0.0008011810981
     12889               -0.76       -0.7609620607     0.0008011189415
     12890               -0.76        -0.760961986     0.0008010567945
     12891               -0.76       -0.7609619114     0.0008009946572
     12892               -0.76       -0.7609618368     0.0008009325296
     12893               -0.84       -0.7609679671     0.0008008938684
     12894               -0.84       -0.7609740965     0.0008008552088
     12895               -0.84       -0.7609802249     0.0008008165509
     12896               -0.76       -0.7609801489     0.0008007544565
     12897               -0.76       -0.7609800729     0.0008006923717
     12898               -0.68       -0.7609737944     0.0008006549084
     12899               -0.68       -0.7609675169     0.0008006174464
     12900               -0.76       -0.7609674419     0.0008005553865
     12901               -0.76       -0.7609673669     0.0008004933363
     12902               -0.84       -0.7609734925     0.0008004547293
     12903               -0.76        -0.760973417     0.0008003926965
     12904               -0.68        -0.760967142     0.0008003552676
     12905               -0.44       -0.7609422704     0.0008006796045
     12906               -0.68       -0.7609359988     0.0008006421276
     12907               -0.84       -0.7609421244     0.0008006035292
     12908               -0.84       -0.7609482491     0.0008005649325
     12909               -0.84       -0.7609543729     0.0008005263375
     12910               -0.76        -0.760954299     0.0008004643326
     12911               -0.84       -0.7609604213     0.0008004257471
     12912               -0.68       -0.7609541512     0.0008003883147
     12913               -0.76       -0.7609540773     0.0008003263349
     12914               -0.76       -0.7609540034     0.0008002643648
     12915               -0.76       -0.7609539295     0.0008002024043
     12916               -0.76       -0.7609538557     0.0008001404533
     12917               -0.68       -0.7609475884     0.0008001030528
     12918               -0.68       -0.7609413222     0.0008000656534
     12919               -0.68       -0.7609350569     0.0008000282554
     12920               -0.52       -0.7609164087     0.0008001836441
     12921               -0.68       -0.7609101463     0.0008001462202
     12922               -0.68       -0.7609038848     0.0008001087975
     12923               -0.68       -0.7608976244     0.0008000713761
     12924               -0.76       -0.7608975549     0.0008000094733
     12925               -0.68       -0.7608912959     0.0007999720607
     12926               -0.76        -0.760891227     0.0007999101751
     12927               -0.76        -0.760891158      0.000799848299
     12928               -0.76       -0.7608910891     0.0007997864326
     12929               -0.68       -0.7608848325     0.0007997490442
     12930                -0.6       -0.7608723898     0.0007997839803
     12931                -0.6        -0.760859949     0.0007998188844
     12932               -0.68       -0.7608536963     0.0007997814767
     12933               -0.76       -0.7608536302     0.0007997196391
     12934               -0.76       -0.7608535642      0.000799657811
     12935               -0.68       -0.7608473135     0.0007996204198
     12936               -0.76        -0.760847248     0.0007995586089
     12937               -0.68       -0.7608409987     0.0007995212266
     12938               -0.76       -0.7608409337     0.0007994594329
     12939               -0.68       -0.7608346858     0.0007994220595
     12940               -0.76       -0.7608346213      0.000799360283
     12941               -0.76       -0.7608345568      0.000799298516
     12942               -0.84       -0.7608406738     0.0007992601617
     12943               -0.84       -0.7608467898     0.0007992218091
     12944               -0.84       -0.7608529048     0.0007991834581
     12945               -0.76       -0.7608528389     0.0007991217239
     12946               -0.76       -0.7608527731     0.0007990599993
     12947               -0.84       -0.7608588862     0.0007990216655
     12948               -0.84       -0.7608649985     0.0007989833333
     12949               -0.92       -0.7608772878     0.0007990161383
     12950               -0.84       -0.7608833977     0.0007989777981
     12951               -0.92       -0.7608956837     0.0007990105627
     12952               -0.76       -0.7608956146     0.0007989488756
     12953               -0.84       -0.7609017216     0.0007989105352
     12954               -0.84       -0.7609078277     0.0007988721964
     12955               -0.76       -0.7609077576     0.0007988105343
     12956               -0.76       -0.7609076876     0.0007987488818
     12957               -0.76       -0.7609076175     0.0007986872387
     12958               -0.76       -0.7609075475     0.0007986256052
     12959               -0.76       -0.7609074774     0.0007985639811
     12960               -0.76       -0.7609074074     0.0007985023666
     12961               -0.92       -0.7609196821     0.0007985350975
     12962               -0.84       -0.7609257831     0.0007984967974
     12963               -0.84       -0.7609318831     0.0007984584988
     12964               -0.84       -0.7609379821      0.000798420202
     12965               -0.84       -0.7609440802     0.0007983819067
     12966               -0.76       -0.7609440074      0.000798320335
     12967               -0.76       -0.7609439346     0.0007982587728
     12968               -0.84       -0.7609500308     0.0007982204947
     12969               -0.84       -0.7609561261     0.0007981822182
     12970               -0.68       -0.7609498843     0.0007981450827
     12971               -0.68       -0.7609436435     0.0007981079484
     12972               -0.68       -0.7609374036     0.0007980708153
     12973               -0.84        -0.760943498     0.0007980325667
     12974               -0.92       -0.7609557577     0.0007980652193
     12975               -0.92       -0.7609680154     0.0007980978412
     12976               -0.92       -0.7609802713     0.0007981304324
     12977               -0.92       -0.7609925252     0.0007981629931
     12978               -0.92       -0.7610047773     0.0007981955231
     12979               -0.92       -0.7610170275     0.0007982280226
     12980               -0.92       -0.7610292758     0.0007982604915
     12981               -0.92       -0.7610415222     0.0007982929299
     12982               -0.92       -0.7610537668     0.0007983253378
     12983               -0.84       -0.7610598475     0.0007982870055
     12984               -0.92       -0.7610720887     0.0007983193734
     12985               -0.84       -0.7610781671     0.0007982810334
     12986               -0.84       -0.7610842446      0.000798242695
     12987               -0.84       -0.7610903211     0.0007982043582
     12988               -0.84       -0.7610963967     0.0007981660232
     12989               -0.76       -0.7610963123     0.0007981045783
     12990               -0.76       -0.7610962279     0.0007980431428
     12991               -0.68       -0.7610899854     0.0007980061272
     12992               -0.76       -0.7610899015     0.0007979447087
     12993               -0.68       -0.7610836604     0.0007979077017
     12994               -0.68       -0.7610774203      0.000797870696
     12995                -0.6        -0.761065025     0.0007979055759
     12996                -0.6       -0.7610526316     0.0007979404241
     12997               -0.68       -0.7610463953      0.000797903399
     12998               -0.76       -0.7610463148     0.0007978420165
     12999               -0.76       -0.7610462343     0.0007977806433
     13000               -0.68            -0.76104     0.0007977436346
     13001               -0.68       -0.7610337666      0.000797706627
     13002               -0.76       -0.7610336871     0.0007976452783
     13003               -0.68       -0.7610274552     0.0007976082795
     13004               -0.68       -0.7610212242     0.0007975712818
     13005               -0.68       -0.7610149942     0.0007975342854
     13006               -0.76       -0.7610149162     0.0007974729687
     13007                -0.6       -0.7610025371     0.0007975077317
     13008               -0.52       -0.7609840098      0.000797661601
     13009               -0.68       -0.7609777846     0.0007976245765
     13010               -0.68       -0.7609715603     0.0007975875531
     13011               -0.76       -0.7609714857     0.0007975262556
     13012               -0.76        -0.760971411     0.0007974649675
     13013               -0.76       -0.7609713364     0.0007974036888
     13014               -0.76       -0.7609712617     0.0007973424195
     13015               -0.68       -0.7609650403     0.0007973054274
     13016               -0.76       -0.7609649662     0.0007972441751
     13017               -0.76       -0.7609648921     0.0007971829322
     13018               -0.68       -0.7609586726     0.0007971459563
     13019               -0.76        -0.760958599     0.0007970847302
     13020               -0.76       -0.7609585253     0.0007970235136
     13021               -0.76       -0.7609584517     0.0007969623064
     13022               -0.76       -0.7609583781     0.0007969011086
     13023               -0.76       -0.7609583045     0.0007968399201
     13024               -0.84       -0.7609643735     0.0007968018486
     13025               -0.84       -0.7609704415     0.0007967637787
     13026               -0.84       -0.7609765085     0.0007967257104
     13027               -0.84       -0.7609825747     0.0007966876437
     13028               -0.84       -0.7609886399     0.0007966495787
     13029               -0.76        -0.760988564     0.0007965884379
     13030               -0.84       -0.7609946278     0.0007965503822
     13031               -0.84       -0.7610006907     0.0007965123281
     13032               -0.84       -0.7610067526     0.0007964742756
     13033               -0.84       -0.7610128136     0.0007964362247
     13034               -0.76       -0.7610127359      0.000796375124
     13035               -0.84       -0.7610187956     0.0007963370824
     13036               -0.84       -0.7610248542     0.0007962990425
     13037               -0.68       -0.7610186393     0.0007962622157
     13038               -0.76       -0.7610185611     0.0007962011471
     13039               -0.76        -0.761018483     0.0007961400879
     13040               -0.76       -0.7610184049      0.000796079038
     13041               -0.76       -0.7610183268     0.0007960179976
     13042               -0.68       -0.7610121147     0.0007959812018
     13043               -0.76       -0.7610120371     0.0007959201781
     13044               -0.76       -0.7610119595     0.0007958591638
     13045               -0.68       -0.7610057493     0.0007958223842
     13046               -0.68       -0.7609995401     0.0007957856057
     13047               -0.68       -0.7609933318     0.0007957488284
     13048               -0.68       -0.7609871245     0.0007957120523
     13049               -0.76       -0.7609870488     0.0007956510771
     13050               -0.68       -0.7609808429     0.0007956143097
     13051               -0.68        -0.760974638     0.0007955775434
     13052                -0.6       -0.7609623046     0.0007956121811
     13053               -0.68        -0.760956102     0.0007955754059
     13054               -0.68       -0.7609499004     0.0007955386319
     13055               -0.76       -0.7609498277     0.0007954776978
     13056               -0.76       -0.7609497549      0.000795416773
     13057               -0.84       -0.7609558091     0.0007953788945
     13058               -0.84       -0.7609618625     0.0007953410177
     13059               -0.76       -0.7609617888     0.0007952801174
     13060               -0.76       -0.7609617152     0.0007952192265
     13061               -0.76       -0.7609616415     0.0007951583449
     13062               -0.76       -0.7609615679     0.0007950974726
     13063               -0.76       -0.7609614943     0.0007950366096
     13064               -0.84       -0.7609675444     0.0007949987723
     13065               -0.84       -0.7609735936     0.0007949609367
     13066               -0.76       -0.7609735191     0.0007949000982
     13067               -0.76       -0.7609734446     0.0007948392691
     13068               -0.76       -0.7609733701     0.0007947784493
     13069               -0.76       -0.7609732956     0.0007947176387
     13070               -0.68       -0.7609671002     0.0007946809821
     13071               -0.84       -0.7609731467      0.000794643187
     13072               -0.84       -0.7609791922     0.0007946053936
     13073               -0.76       -0.7609791173     0.0007945446149
     13074               -0.68       -0.7609729234     0.0007945079841
     13075               -0.76       -0.7609728489     0.0007944472221
     13076               -0.68       -0.7609666565     0.0007944105999
     13077               -0.76       -0.7609665825     0.0007943498546
     13078               -0.76       -0.7609665086     0.0007942891187
     13079               -0.76       -0.7609664347      0.000794228392
     13080               -0.76       -0.7609663609     0.0007941676746
     13081               -0.68       -0.7609601712     0.0007941310832
     13082               -0.76       -0.7609600978     0.0007940703824
     13083               -0.76       -0.7609600245      0.000794009691
     13084               -0.76       -0.7609599511     0.0007939490089
     13085               -0.76       -0.7609598777      0.000793888336
     13086               -0.68        -0.760953691     0.0007938517752
     13087               -0.76       -0.7609536181      0.000793791119
     13088               -0.76       -0.7609535452     0.0007937304721
     13089               -0.68       -0.7609473604     0.0007936939273
     13090               -0.76        -0.760947288     0.0007936332969
     13091               -0.84       -0.7609533267     0.0007935956463
     13092               -0.84       -0.7609593645     0.0007935579973
     13093               -0.84       -0.7609654014     0.0007935203499
     13094               -0.84       -0.7609714373      0.000793482704
     13095               -0.84       -0.7609774723     0.0007934450597
     13096               -0.84       -0.7609835064      0.000793407417
     13097               -0.84       -0.7609895396     0.0007933697759
     13098               -0.84       -0.7609955718     0.0007933321363
     13099               -0.76       -0.7609954958     0.0007932715757
     13100               -0.76       -0.7609954198     0.0007932110242
     13101               -0.76       -0.7609953439      0.000793150482
     13102               -0.84       -0.7610013738     0.0007931128667
     13103               -0.84       -0.7610074029     0.0007930752529
     13104               -0.84        -0.761013431     0.0007930376407
     13105               -0.76       -0.7610133537     0.0007929771304
     13106               -0.76       -0.7610132764     0.0007929166292
     13107               -0.76       -0.7610131991     0.0007928561373
     13108               -0.76       -0.7610131218     0.0007927956547
     13109               -0.68       -0.7610069418      0.000792759264
     13110               -0.52       -0.7609885584     0.0007929119141
     13111                -0.6       -0.7609762795     0.0007929465059
     13112               -0.76        -0.760976205     0.0007928860345
     13113               -0.68       -0.7609700297      0.000792849616
     13114               -0.68       -0.7609638554     0.0007928131987
     13115               -0.76       -0.7609637819     0.0007927527512
     13116               -0.68        -0.760957609     0.0007927163423
     13117               -0.76        -0.760957536     0.0007926559114
     13118                -0.6        -0.760945266     0.0007926904477
     13119               -0.68        -0.760939096     0.0007926540373
     13120               -0.68       -0.7609329268     0.0007926176281
     13121               -0.76       -0.7609328557      0.000792557223
     13122               -0.68        -0.760926688     0.0007925208223
     13123               -0.68       -0.7609205212     0.0007924844227
     13124               -0.84       -0.7609265468     0.0007924469453
     13125               -0.84       -0.7609325714     0.0007924094695
     13126               -0.84       -0.7609385952     0.0007923719953
     13127               -0.68       -0.7609324293     0.0007923356224
     13128                -0.6       -0.7609201706     0.0007923700932
     13129               -0.76       -0.7609201005     0.0007923097437
     13130               -0.84       -0.7609261234     0.0007922722915
     13131               -0.84       -0.7609321453      0.000792234841
     13132               -0.76       -0.7609320743     0.0007921745156
     13133               -0.68       -0.7609259118     0.0007921381655
     13134               -0.68       -0.7609197503     0.0007921018167
     13135               -0.76       -0.7609196802     0.0007920415151
     13136               -0.68       -0.7609135201     0.0007920051747
     13137               -0.84       -0.7609195402     0.0007919677661
     13138               -0.84       -0.7609255594     0.0007919303591
     13139               -0.84       -0.7609315777     0.0007918929536
     13140               -0.76       -0.7609315068      0.000791832691
     13141               -0.84       -0.7609375238     0.0007917952945
     13142               -0.84       -0.7609435398     0.0007917578997
     13143               -0.84       -0.7609495549     0.0007917205063
     13144               -0.84       -0.7609555691     0.0007916831146
     13145               -0.76       -0.7609554964      0.000791622891
     13146               -0.84       -0.7609615092     0.0007915855082
     13147               -0.84       -0.7609675211      0.000791548127
     13148               -0.76       -0.7609674475     0.0007914879275
     13149               -0.84       -0.7609734581     0.0007914505553
     13150               -0.68       -0.7609673004     0.0007914143227
     13151               -0.76       -0.7609672268     0.0007913541471
     13152               -0.84        -0.760973236     0.0007913167924
     13153               -0.84       -0.7609792443     0.0007912794393
     13154               -0.84       -0.7609852516     0.0007912420877
     13155               -0.68       -0.7609790954     0.0007912058889
     13156               -0.76        -0.760979021     0.0007911457521
     13157               -0.76       -0.7609789466     0.0007910856244
     13158                -0.6       -0.7609667123     0.0007911200997
     13159               -0.76       -0.7609666388      0.000791059983
     13160               -0.68       -0.7609604863     0.0007910237972
     13161               -0.84       -0.7609664919      0.000790986491
     13162               -0.76       -0.7609664185     0.0007909263982
     13163               -0.76       -0.7609663451     0.0007908663145
     13164               -0.84       -0.7609723488     0.0007908290247
     13165               -0.84       -0.7609783517     0.0007907917364
     13166               -0.84       -0.7609843536     0.0007907544497
     13167               -0.76       -0.7609842789     0.0007906943974
     13168               -0.68       -0.7609781288     0.0007906582683
     13169               -0.84       -0.7609841294      0.000790620999
     13170               -0.76       -0.7609840547     0.0007905609706
     13171               -0.68        -0.760977906     0.0007905248583
     13172               -0.68       -0.7609717583     0.0007904887471
     13173               -0.76       -0.7609716845     0.0007904287423
     13174               -0.76       -0.7609716107     0.0007903687466
     13175               -0.84       -0.7609776091      0.000790331518
     13176               -0.84       -0.7609836066     0.0007902942909
     13177               -0.92       -0.7609956743     0.0007903264468
     13178               -0.84       -0.7610016694      0.000790289212
     13179               -0.76       -0.7610015934     0.0007902292498
     13180               -0.84       -0.7610075873      0.000790192024
     13181               -0.76       -0.7610075108     0.0007901320784
     13182               -0.76       -0.7610074344     0.0007900721419
     13183               -0.76        -0.761007358     0.0007900122144
     13184               -0.76       -0.7610072816     0.0007899522961
     13185               -0.68       -0.7610011377      0.000789916275
     13186               -0.76       -0.7610010617      0.000789856373
     13187               -0.68       -0.7609949192     0.0007898203603
     13188               -0.76       -0.7609948438     0.0007897604746
     13189                -0.6        -0.760982637     0.0007897949241
     13190               -0.68       -0.7609764973     0.0007897589098
     13191               -0.68       -0.7609703586     0.0007897228966
     13192               -0.68       -0.7609642207     0.0007896868846
     13193               -0.76       -0.7609641477     0.0007896270314
     13194               -0.84       -0.7609701379     0.0007895899055
     13195               -0.68       -0.7609640015     0.0007895539102
     13196               -0.76       -0.7609639285     0.0007894940807
     13197               -0.68       -0.7609577934     0.0007894580937
     13198               -0.84       -0.7609637824     0.0007894209935
     13199               -0.76       -0.7609637094     0.0007893611877
